Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4190,CA-2022-809729,2022-07-06,2022-07-10,Second Class,CG-50578,Customer 696,Corporate,Central,Wisconsin,Furniture,Tables,Chromcraft Bull-Nose Table,1217.2,3,0.3,-82.34
4191,CA-2022-237987,2022-10-15,2022-10-19,First Class,CG-10196,Customer 496,Home Office,West,Utah,Furniture,Tables,Chromcraft Bull-Nose Table,1219.68,7,0.4,38.99
4192,CA-2022-633487,2022-04-28,2022-05-03,Second Class,CG-63771,Customer 709,Consumer,East,Michigan,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,4130.89,11,0.5,590.33
4193,CA-2022-785931,2022-04-18,2022-04-24,Standard Class,CG-12668,Customer 705,Consumer,Central,Minnesota,Furniture,Bookcases,Sauder Forest Hills,709.37,1,0.0,176.88
4194,CA-2024-540295,2024-02-15,2024-02-20,Standard Class,CG-27285,Customer 675,Corporate,West,Washington,Office Supplies,Envelopes,Wintrust Envelope Selection,140.5,3,0.5,0.74
4195,CA-2024-185926,2024-10-21,2024-10-24,First Class,CG-55379,Customer 241,Corporate,West,Utah,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,247.8,5,0.2,51.91
4196,CA-2023-642717,2023-06-03,2023-06-10,Standard Class,CG-29209,Customer 12,Home Office,West,Colorado,Office Supplies,Art,Boston 16-Shelf Bookcase,1094.52,14,0.0,150.16
4197,CA-2023-542429,2023-08-26,2023-09-01,Standard Class,CG-51164,Customer 647,Corporate,East,Massachusetts,Furniture,Chairs,Realspace Magellan Chair,6471.12,12,0.0,1741.07
4198,CA-2022-121892,2022-01-06,2022-01-06,Same Day,CG-36843,Customer 328,Home Office,East,Pennsylvania,Furniture,Chairs,Realspace Magellan Chair,1548.0,9,0.0,293.43
4199,CA-2021-906662,2021-12-07,2021-12-12,Standard Class,CG-61372,Customer 60,Home Office,East,Pennsylvania,Furniture,Tables,Bretford CR4500,718.99,3,0.2,53.92
4200,CA-2024-626502,2024-10-02,2024-10-09,Standard Class,CG-49465,Customer 436,Corporate,Central,Indiana,Furniture,Chairs,Global Troy Executive Chair,1961.59,11,0.1,185.21
4201,CA-2024-337792,2024-12-19,2024-12-26,Standard Class,CG-68470,Customer 771,Home Office,West,Arizona,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,1104.06,3,0.0,147.9
4202,CA-2024-849121,2024-09-17,2024-09-23,Standard Class,CG-16720,Customer 271,Home Office,Central,Minnesota,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,993.33,3,0.0,215.88
4203,CA-2021-615499,2021-12-25,2021-12-30,Second Class,CG-43169,Customer 528,Corporate,Central,Illinois,Office Supplies,Paper,Hammermill Copy Plus Paper,503.14,8,0.1,30.76
4204,CA-2023-104646,2023-06-16,2023-06-18,First Class,CG-94949,Customer 564,Consumer,East,Michigan,Office Supplies,Labels,Avery Laser Labels,18.78,1,0.0,3.57
4205,CA-2024-198175,2024-09-22,2024-09-28,Standard Class,CG-51573,Customer 480,Consumer,East,Virginia,Furniture,Furnishings,Tensor Brushed Steel Torchiere,2301.3,6,0.5,279.48
4206,CA-2022-884516,2022-03-10,2022-03-17,Standard Class,CG-87610,Customer 299,Home Office,East,Massachusetts,Furniture,Tables,Chromcraft Bull-Nose Table,2094.88,3,0.1,496.4
4207,CA-2023-649969,2023-07-29,2023-08-03,Standard Class,CG-25702,Customer 158,Home Office,Central,Missouri,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1148.1,3,0.5,151.24
4208,CA-2022-788936,2022-07-28,2022-08-04,Standard Class,CG-27410,Customer 773,Corporate,South,Georgia,Office Supplies,Labels,3M Polarizing Label,484.62,6,0.0,51.35
4209,CA-2022-826994,2022-05-18,2022-05-21,First Class,CG-12981,Customer 66,Consumer,South,Louisiana,Technology,Copiers,Canon PC1060 Copier,206.94,2,0.5,21.8
4210,CA-2024-145231,2024-11-21,2024-11-27,Standard Class,CG-64871,Customer 465,Home Office,Central,Minnesota,Technology,Machines,Xerox WorkCentre,7565.9,8,0.1,1353.77
4211,CA-2024-984390,2024-12-23,2024-12-28,Standard Class,CG-77534,Customer 54,Consumer,West,Colorado,Technology,Machines,HP Designjet T520,3400.64,8,0.5,19.76
4212,CA-2024-226520,2024-10-13,2024-10-16,Second Class,CG-79919,Customer 492,Consumer,East,Pennsylvania,Furniture,Tables,Chromcraft Bull-Nose Table,705.93,1,0.1,90.73
4213,CA-2022-997629,2022-02-06,2022-02-09,Second Class,CG-11280,Customer 195,Corporate,West,Colorado,Technology,Machines,Xerox WorkCentre,1185.41,14,0.1,270.68
4214,CA-2022-383707,2022-03-27,2022-04-03,Standard Class,CG-82198,Customer 528,Home Office,East,Virginia,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,9077.9,13,0.0,2979.02
4215,CA-2023-239642,2023-01-18,2023-01-25,Standard Class,CG-73042,Customer 538,Consumer,South,Louisiana,Office Supplies,Supplies,Acco Remark Laser Pointer,146.79,3,0.0,40.33
4216,CA-2024-539929,2024-12-05,2024-12-10,Second Class,CG-33398,Customer 32,Corporate,East,Michigan,Office Supplies,Art,Hunt Boston Pencil Sharpener,596.82,14,0.0,161.25
4217,CA-2021-891213,2021-03-24,2021-03-29,Second Class,CG-43742,Customer 559,Corporate,South,Georgia,Technology,Copiers,Konica Minolta,730.73,7,0.0,270.12
4218,CA-2024-387397,2024-06-08,2024-06-12,First Class,CG-86887,Customer 66,Consumer,South,Louisiana,Technology,Phones,Nokia Smart Phone,5668.77,14,0.2,824.23
4219,CA-2022-581688,2022-12-04,2022-12-09,Standard Class,CG-39957,Customer 16,Home Office,West,California,Office Supplies,Envelopes,Poly String & Button Envelopes,98.34,3,0.3,-4.89
4220,CA-2022-867274,2022-11-23,2022-11-28,Standard Class,CG-72310,Customer 185,Corporate,South,Georgia,Furniture,Chairs,Realspace Magellan Chair,695.08,1,0.0,74.01
4221,CA-2022-226419,2022-12-06,2022-12-08,First Class,CG-44918,Customer 227,Corporate,West,Utah,Office Supplies,Envelopes,Poly String & Button Envelopes,615.36,12,0.0,82.76
4222,CA-2021-562160,2021-11-21,2021-11-27,Standard Class,CG-71100,Customer 113,Home Office,East,Massachusetts,Furniture,Furnishings,Tensor Brushed Steel Torchiere,4063.22,13,0.5,-448.76
4223,CA-2022-561759,2022-12-23,2022-12-29,Standard Class,CG-47543,Customer 778,Consumer,South,Florida,Office Supplies,Supplies,Fiskars Adult Scissors,802.2,12,0.3,33.31
4224,CA-2024-828797,2024-08-17,2024-08-23,Standard Class,CG-48048,Customer 775,Corporate,Central,Missouri,Office Supplies,Fasteners,Advantus Push Pins,396.1,10,0.5,-48.26
4225,CA-2023-967144,2023-10-16,2023-10-21,Standard Class,CG-88254,Customer 3,Home Office,West,Colorado,Furniture,Tables,Bretford CR4500,252.35,1,0.3,-19.57
4226,CA-2023-313239,2023-09-15,2023-09-18,First Class,CG-72468,Customer 655,Corporate,West,California,Furniture,Chairs,HON 5400 Series Task Chair,938.22,2,0.0,287.43
4227,CA-2022-806797,2022-01-11,2022-01-16,Standard Class,CG-29672,Customer 165,Corporate,West,Washington,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1094.13,2,0.1,143.12
4228,CA-2024-618299,2024-11-21,2024-11-27,Standard Class,CG-88604,Customer 179,Corporate,Central,Missouri,Technology,Machines,HP Designjet T520,7435.28,8,0.0,1526.4
4229,CA-2021-908147,2021-06-05,2021-06-10,Standard Class,CG-85740,Customer 764,Corporate,South,South Carolina,Technology,Copiers,Konica Minolta,2131.08,7,0.4,-32.38
4230,CA-2022-494092,2022-03-24,2022-03-31,Standard Class,CG-21193,Customer 575,Consumer,South,Florida,Furniture,Chairs,Realspace Magellan Chair,10934.56,14,0.0,1277.98
4231,CA-2023-186463,2023-10-09,2023-10-16,Standard Class,CG-31149,Customer 416,Consumer,South,Alabama,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,1006.92,9,0.0,112.44
4232,CA-2021-871869,2021-06-03,2021-06-09,Standard Class,CG-23391,Customer 623,Consumer,South,Tennessee,Technology,Phones,Apple iPhone 6S,1936.12,12,0.3,148.66
4233,CA-2023-292515,2023-11-06,2023-11-09,First Class,CG-75542,Customer 261,Consumer,East,Michigan,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,2700.17,11,0.0,888.74
4234,CA-2021-624635,2021-09-29,2021-10-05,Standard Class,CG-95161,Customer 121,Consumer,Central,Missouri,Office Supplies,Storage,Eldon Fold N Roll Cart,28.33,1,0.0,6.78
4235,CA-2023-202259,2023-05-08,2023-05-15,Standard Class,CG-74250,Customer 174,Home Office,South,Louisiana,Technology,Copiers,Konica Minolta,2303.16,4,0.0,270.53
4236,CA-2022-417796,2022-12-19,2022-12-25,Standard Class,CG-95590,Customer 105,Home Office,East,Virginia,Office Supplies,Appliances,Hoover Portapower Machine,391.69,11,0.2,92.3
4237,CA-2022-885710,2022-08-19,2022-08-21,First Class,CG-65908,Customer 359,Consumer,West,Arizona,Office Supplies,Fasteners,OIC Binder Clips,51.4,1,0.2,20.41
4238,CA-2023-710231,2023-02-04,2023-02-08,First Class,CG-38063,Customer 711,Corporate,Central,Texas,Office Supplies,Envelopes,Poly String & Button Envelopes,250.63,11,0.3,10.06
4239,CA-2021-456178,2021-12-24,2021-12-31,Standard Class,CG-71944,Customer 747,Home Office,South,North Carolina,Furniture,Chairs,HON 5400 Series Task Chair,3330.25,10,0.5,-335.1
4240,CA-2022-293619,2022-11-20,2022-11-25,Second Class,CG-72247,Customer 173,Corporate,East,Pennsylvania,Office Supplies,Envelopes,Poly String & Button Envelopes,903.32,11,0.0,325.33
4241,CA-2024-446334,2024-07-04,2024-07-11,Standard Class,CG-42946,Customer 439,Corporate,Central,Minnesota,Technology,Machines,Xerox WorkCentre,319.41,10,0.3,4.39
4242,CA-2024-526888,2024-09-27,2024-10-02,Standard Class,CG-36419,Customer 557,Consumer,South,Tennessee,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,3860.3,8,0.3,456.21
4243,CA-2023-589417,2023-09-16,2023-09-20,Second Class,CG-27855,Customer 174,Home Office,South,South Carolina,Technology,Copiers,Canon PC1060 Copier,542.88,12,0.0,114.35
4244,CA-2023-126611,2023-12-28,2024-01-03,Standard Class,CG-98975,Customer 736,Consumer,South,North Carolina,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.94,11,0.3,-5.24
4245,CA-2022-770255,2022-11-13,2022-11-19,Standard Class,CG-45558,Customer 585,Consumer,Central,Wisconsin,Office Supplies,Storage,Rogers File Cabinet,304.04,5,0.2,22.75
4246,CA-2024-611290,2024-12-23,2024-12-30,Standard Class,CG-49329,Customer 524,Home Office,South,Florida,Furniture,Tables,Chromcraft Bull-Nose Table,1491.3,6,0.0,117.37
4247,CA-2021-932555,2021-04-05,2021-04-11,Standard Class,CG-44453,Customer 235,Corporate,East,Massachusetts,Technology,Accessories,Kensington Lock,244.12,1,0.5,-36.18
4248,CA-2022-134987,2022-01-28,2022-02-02,Standard Class,CG-80925,Customer 690,Corporate,Central,Indiana,Office Supplies,Storage,Fellowes Super Stor/Drawer,631.4,14,0.0,226.06
4249,CA-2022-152579,2022-05-29,2022-06-05,Standard Class,CG-79149,Customer 549,Home Office,West,Colorado,Technology,Copiers,Canon PC1060 Copier,2337.9,2,0.0,462.07
4250,CA-2022-636320,2022-10-18,2022-10-24,Standard Class,CG-20658,Customer 437,Home Office,Central,Indiana,Office Supplies,Paper,Hammermill Copy Plus Paper,336.0,11,0.5,49.82
4251,CA-2021-303571,2021-08-03,2021-08-10,Standard Class,CG-33683,Customer 86,Corporate,Central,Texas,Technology,Phones,Nokia Smart Phone,2711.24,5,0.2,804.75
4252,CA-2022-646220,2022-10-14,2022-10-20,Standard Class,CG-93587,Customer 351,Home Office,Central,Minnesota,Office Supplies,Paper,Easy-staple paper,742.0,8,0.0,140.16
4253,CA-2023-423147,2023-04-29,2023-05-06,Standard Class,CG-20787,Customer 73,Home Office,Central,Kansas,Technology,Accessories,Kensington Lock,451.53,3,0.5,27.91
4254,CA-2023-520429,2023-07-19,2023-07-24,Standard Class,CG-91785,Customer 579,Home Office,East,Virginia,Technology,Copiers,Hewlett Packard LaserJet,4026.82,6,0.4,-408.49
4255,CA-2024-206889,2024-04-18,2024-04-23,Standard Class,CG-65360,Customer 737,Corporate,East,Virginia,Furniture,Chairs,Global Troy Executive Chair,1445.85,5,0.4,-113.57
4256,CA-2023-450990,2023-04-03,2023-04-08,Second Class,CG-53115,Customer 712,Home Office,South,Louisiana,Office Supplies,Fasteners,Advantus Push Pins,1106.14,14,0.0,147.74
4257,CA-2024-636048,2024-09-01,2024-09-08,Standard Class,CG-52558,Customer 592,Home Office,East,Pennsylvania,Furniture,Tables,Bretford CR4500,544.49,3,0.3,57.32
4258,CA-2023-906220,2023-03-18,2023-03-24,Standard Class,CG-21490,Customer 36,Home Office,West,Colorado,Furniture,Tables,Bretford CR4500,918.0,8,0.5,114.6
4259,CA-2021-589154,2021-03-22,2021-03-27,Standard Class,CG-83495,Customer 14,Home Office,West,California,Furniture,Chairs,HON 5400 Series Task Chair,2596.44,7,0.4,271.91
4260,CA-2024-250622,2024-11-22,2024-11-27,Second Class,CG-74773,Customer 712,Corporate,Central,Minnesota,Office Supplies,Supplies,Fiskars Adult Scissors,72.16,2,0.4,10.24
4261,CA-2024-952476,2024-06-01,2024-06-04,Second Class,CG-85221,Customer 120,Corporate,East,Michigan,Technology,Machines,Brother Intelli-Fax 4750E,5781.49,13,0.0,600.96
4262,CA-2024-881514,2024-04-14,2024-04-14,Same Day,CG-61691,Customer 120,Corporate,South,North Carolina,Furniture,Bookcases,Bush Westfield Bookcase,782.87,2,0.5,85.56
4263,CA-2023-146594,2023-12-23,2023-12-30,Standard Class,CG-25148,Customer 450,Corporate,East,Pennsylvania,Furniture,Bookcases,Bush Westfield Bookcase,746.78,13,0.5,85.74
4264,CA-2022-439150,2022-03-29,2022-04-05,Standard Class,CG-11249,Customer 467,Home Office,West,Arizona,Technology,Machines,HP Designjet T520,5474.5,5,0.0,1207.56
4265,CA-2021-208062,2021-08-25,2021-08-29,First Class,CG-74228,Customer 294,Consumer,East,Pennsylvania,Furniture,Chairs,HON 5400 Series Task Chair,1214.55,10,0.5,-44.7
4266,CA-2022-653915,2022-12-15,2022-12-20,Standard Class,CG-99823,Customer 592,Home Office,East,Virginia,Office Supplies,Labels,Avery Laser Labels,221.83,9,0.4,12.96
4267,CA-2022-651292,2022-01-30,2022-01-30,Same Day,CG-47993,Customer 713,Home Office,South,Louisiana,Furniture,Tables,Bretford CR4500,2804.06,7,0.0,296.6
4268,CA-2024-809621,2024-09-04,2024-09-07,Second Class,CG-87605,Customer 733,Home Office,Central,Minnesota,Technology,Accessories,Kensington Lock,219.18,2,0.0,31.1
4269,CA-2024-696927,2024-03-27,2024-04-01,Standard Class,CG-73964,Customer 60,Corporate,East,New Jersey,Technology,Accessories,Kensington Lock,769.56,10,0.4,-31.21
4270,CA-2024-139400,2024-09-18,2024-09-23,Standard Class,CG-93872,Customer 780,Consumer,Central,Missouri,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,89.04,3,0.0,4.59
4271,CA-2023-169928,2023-07-15,2023-07-22,Standard Class,CG-28506,Customer 102,Consumer,West,Utah,Office Supplies,Supplies,Fiskars Adult Scissors,52.27,1,0.2,19.85
4272,CA-2023-428955,2023-08-24,2023-08-29,Standard Class,CG-49266,Customer 180,Corporate,South,Alabama,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,87.3,1,0.2,21.21
4273,CA-2021-396968,2021-10-19,2021-10-26,Standard Class,CG-22403,Customer 472,Consumer,South,South Carolina,Office Supplies,Envelopes,Wintrust Envelope Selection,86.02,12,0.3,7.92
4274,CA-2024-976025,2024-05-14,2024-05-19,Second Class,CG-14319,Customer 477,Consumer,South,Georgia,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1981.39,14,0.4,151.02
4275,CA-2022-763445,2022-05-08,2022-05-15,Standard Class,CG-85468,Customer 683,Home Office,South,Georgia,Technology,Machines,Xerox WorkCentre,13535.96,13,0.1,5163.24
4276,CA-2021-831572,2021-10-12,2021-10-18,Standard Class,CG-10955,Customer 704,Corporate,Central,Missouri,Technology,Phones,Nokia Smart Phone,476.21,1,0.2,110.66
4277,CA-2023-345607,2023-01-12,2023-01-19,Standard Class,CG-30445,Customer 714,Corporate,East,Pennsylvania,Technology,Accessories,Kensington Lock,2401.39,14,0.2,301.61
4278,CA-2022-343152,2022-03-03,2022-03-08,Standard Class,CG-10372,Customer 74,Corporate,West,Nevada,Furniture,Tables,Chromcraft Bull-Nose Table,4895.16,12,0.0,1778.82
4279,CA-2021-189223,2021-03-03,2021-03-08,Standard Class,CG-80966,Customer 323,Home Office,South,North Carolina,Technology,Machines,HP Designjet T520,4602.82,6,0.2,1678.71
4280,CA-2021-326890,2021-03-31,2021-04-02,First Class,CG-38549,Customer 37,Corporate,South,Florida,Furniture,Chairs,HON 5400 Series Task Chair,462.67,1,0.2,145.49
4281,CA-2022-654719,2022-06-05,2022-06-12,Standard Class,CG-73011,Customer 414,Home Office,East,Michigan,Furniture,Chairs,Realspace Magellan Chair,8207.28,12,0.0,567.9
4282,CA-2024-647954,2024-10-05,2024-10-10,Standard Class,CG-56093,Customer 479,Corporate,Central,Indiana,Technology,Copiers,Hewlett Packard LaserJet,3089.17,14,0.5,-55.75
4283,CA-2024-477024,2024-04-05,2024-04-11,Standard Class,CG-27103,Customer 725,Corporate,Central,Illinois,Technology,Copiers,Hewlett Packard LaserJet,772.72,2,0.1,78.24
4284,CA-2022-472552,2022-01-19,2022-01-22,Second Class,CG-32896,Customer 196,Home Office,Central,Illinois,Technology,Machines,Xerox WorkCentre,948.5,7,0.0,250.96
4285,CA-2024-578718,2024-11-12,2024-11-19,Standard Class,CG-75370,Customer 461,Home Office,South,Florida,Furniture,Bookcases,Sauder Forest Hills,1033.13,12,0.1,291.95
4286,CA-2022-340164,2022-08-17,2022-08-24,Standard Class,CG-18911,Customer 503,Corporate,Central,Texas,Furniture,Chairs,HON 5400 Series Task Chair,854.26,4,0.4,-90.58
4287,CA-2023-911581,2023-08-15,2023-08-21,Standard Class,CG-66941,Customer 328,Home Office,East,Ohio,Office Supplies,Envelopes,Poly String & Button Envelopes,440.26,8,0.4,-37.29
4288,CA-2022-767710,2022-09-07,2022-09-11,First Class,CG-82643,Customer 584,Corporate,South,North Carolina,Technology,Accessories,Kensington Lock,13441.4,14,0.0,2296.53
4289,CA-2023-809261,2023-10-04,2023-10-08,Second Class,CG-94198,Customer 320,Home Office,East,Ohio,Furniture,Chairs,Realspace Magellan Chair,1279.39,2,0.2,363.69
4290,CA-2021-851407,2021-08-23,2021-08-27,Second Class,CG-55500,Customer 791,Corporate,South,Tennessee,Furniture,Tables,Chromcraft Bull-Nose Table,1099.94,6,0.4,-139.06
4291,CA-2024-190590,2024-05-03,2024-05-06,Second Class,CG-58788,Customer 569,Home Office,South,North Carolina,Technology,Phones,Samsung Galaxy S6,2889.64,7,0.4,334.25
4292,CA-2023-534785,2023-10-27,2023-11-01,Standard Class,CG-76455,Customer 219,Home Office,South,Florida,Office Supplies,Labels,Avery 490 Labels,61.31,1,0.0,18.71
4293,CA-2022-523394,2022-06-19,2022-06-25,Standard Class,CG-91918,Customer 787,Corporate,East,Ohio,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1264.67,11,0.0,407.63
4294,CA-2022-913140,2022-11-15,2022-11-19,Second Class,CG-18807,Customer 620,Corporate,Central,Illinois,Technology,Phones,Apple iPhone 6S,13718.77,13,0.0,4212.41
4295,CA-2021-830975,2021-09-26,2021-09-29,Second Class,CG-72107,Customer 253,Consumer,West,Utah,Office Supplies,Paper,Xerox 1967,104.36,2,0.0,39.58
4296,CA-2022-691071,2022-01-06,2022-01-11,Standard Class,CG-93428,Customer 63,Corporate,East,New York,Technology,Copiers,Hewlett Packard LaserJet,3117.09,4,0.2,710.85
4297,CA-2021-514294,2021-10-09,2021-10-12,Second Class,CG-37463,Customer 790,Consumer,West,Nevada,Technology,Machines,Brother Intelli-Fax 4750E,7853.56,11,0.2,2702.81
4298,CA-2021-815736,2021-02-03,2021-02-08,Second Class,CG-51872,Customer 309,Corporate,South,South Carolina,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",3781.89,9,0.1,652.13
4299,CA-2021-963067,2021-07-14,2021-07-20,Standard Class,CG-23543,Customer 242,Corporate,West,Washington,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,542.72,1,0.5,-49.97
4300,CA-2021-976727,2021-01-13,2021-01-19,Standard Class,CG-99355,Customer 394,Home Office,Central,Missouri,Office Supplies,Labels,3M Polarizing Label,233.12,8,0.0,64.67
4301,CA-2024-395125,2024-11-14,2024-11-19,Standard Class,CG-82457,Customer 666,Consumer,South,Alabama,Furniture,Bookcases,Bush Westfield Bookcase,1581.23,6,0.1,496.18
4302,CA-2023-415956,2023-12-26,2023-12-30,First Class,CG-17100,Customer 182,Consumer,South,South Carolina,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,9367.69,11,0.2,1547.92
4303,CA-2024-608453,2024-11-05,2024-11-10,Standard Class,CG-26580,Customer 344,Consumer,South,Tennessee,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",287.33,1,0.4,22.2
4304,CA-2022-612529,2022-07-10,2022-07-15,Standard Class,CG-48945,Customer 657,Consumer,Central,Minnesota,Technology,Accessories,Logitech Wireless Mouse,8632.3,10,0.0,1657.01
4305,CA-2023-816064,2023-05-02,2023-05-08,Standard Class,CG-97849,Customer 532,Corporate,East,New York,Furniture,Chairs,Realspace Magellan Chair,2048.06,14,0.5,-244.02
4306,CA-2022-692984,2022-01-15,2022-01-18,First Class,CG-69802,Customer 129,Corporate,Central,Minnesota,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,4255.69,6,0.1,1238.06
4307,CA-2022-567607,2022-11-12,2022-11-14,First Class,CG-44282,Customer 667,Corporate,East,Pennsylvania,Office Supplies,Fasteners,Advantus Push Pins,110.94,3,0.0,22.91
4308,CA-2022-618109,2022-06-06,2022-06-11,Standard Class,CG-74365,Customer 746,Corporate,East,Massachusetts,Office Supplies,Labels,Avery 490 Labels,206.96,8,0.0,34.94
4309,CA-2024-420222,2024-10-30,2024-11-03,First Class,CG-11600,Customer 650,Consumer,West,Colorado,Furniture,Tables,Bevis 36 x 72 Conference Table,2343.72,12,0.0,144.71
